<?xml version="1.0" encoding="UTF-8"?>
<Tracks nTracks="628" spaceUnits="micron" frameInterval="1.938" timeUnits="sec" generationDateTime="Mon, 19 Apr 2021 16:26:01" from="TrackMate v6.0.2">
  <particle nSpots="7">
    <detection t="0" x="37.78541886979122" y="44.60303263698081" z="0.0" />
    <detection t="1" x="37.76259159787341" y="44.63915135827574" z="0.0" />
    <detection t="2" x="37.7929366388972" y="44.697465537425145" z="0.0" />
    <detection t="3" x="37.79901608707748" y="44.7052542994456" z="0.0" />
    <detection t="4" x="37.70334704535404" y="44.704801202650366" z="0.0" />
    <detection t="5" x="37.626389607786095" y="44.68349975689291" z="0.0" />
    <detection t="6" x="37.511453901237715" y="44.698555384540626" z="0.0" />
  </particle>
  <particle nSpots="12">
    <detection t="0" x="27.6544464201629" y="44.83290282699413" z="0.0" />
    <detection t="1" x="27.63037065120158" y="44.792261356228" z="0.0" />
    <detection t="2" x="27.566208516133806" y="44.855137100648875" z="0.0" />
    <detection t="3" x="27.66777884393529" y="44.88507355289915" z="0.0" />
    <detection t="4" x="27.550148572468157" y="44.86543039919856" z="0.0" />
    <detection t="5" x="27.459211287041036" y="44.840729317124485" z="0.0" />
    <detection t="6" x="27.490701482145486" y="44.90556789076645" z="0.0" />
    <detection t="7" x="27.420744287768354" y="44.93258740754248" z="0.0" />
    <detection t="8" x="27.513399703863833" y="44.89361170202379" z="0.0" />
    <detection t="9" x="28.447862636271598" y="44.87841966086816" z="0.0" />
    <detection t="10" x="29.806989985143396" y="45.23001605773793" z="0.0" />
    <detection t="11" x="30.768305177578924" y="45.3151726055688" z="0.0" />
  </particle>
  <particle nSpots="26">
    <detection t="0" x="36.49523166652965" y="45.21058091529231" z="0.0" />
    <detection t="1" x="36.57497487197122" y="45.218939212345695" z="0.0" />
    <detection t="2" x="36.60624834742701" y="45.259956314623" z="0.0" />
    <detection t="3" x="36.62734900276541" y="45.31660393280983" z="0.0" />
    <detection t="4" x="36.62403233109148" y="45.280474440951835" z="0.0" />
    <detection t="5" x="36.59043833138225" y="45.23782129132564" z="0.0" />
    <detection t="6" x="36.53448699459853" y="45.368034677704365" z="0.0" />
    <detection t="7" x="36.7837930958406" y="45.25662846219368" z="0.0" />
    <detection t="8" x="36.829568863717306" y="45.02599618860453" z="0.0" />
    <detection t="9" x="36.93885794037458" y="45.05979316906512" z="0.0" />
    <detection t="10" x="37.082246813781566" y="45.11767047682466" z="0.0" />
    <detection t="11" x="37.030911567367845" y="45.08894205439218" z="0.0" />
    <detection t="12" x="37.04664513218081" y="45.15698110860056" z="0.0" />
    <detection t="13" x="37.09356125566237" y="45.21627236118287" z="0.0" />
    <detection t="14" x="37.173318794981896" y="45.314957326760364" z="0.0" />
    <detection t="15" x="37.21319595231041" y="45.359414924730096" z="0.0" />
    <detection t="16" x="37.27475347336375" y="45.434433648195" z="0.0" />
    <detection t="17" x="37.31103327012134" y="45.27204666728308" z="0.0" />
    <detection t="18" x="37.38096968083471" y="45.130103513910434" z="0.0" />
    <detection t="19" x="37.41452272318539" y="45.18398471463794" z="0.0" />
    <detection t="20" x="37.58240137599224" y="45.01646529731582" z="0.0" />
    <detection t="21" x="37.60058525580526" y="45.02535066318768" z="0.0" />
    <detection t="22" x="37.728263286254844" y="44.779624702907455" z="0.0" />
    <detection t="23" x="37.67233817296249" y="44.859249013550546" z="0.0" />
    <detection t="24" x="37.60231625632521" y="44.666642645368064" z="0.0" />
    <detection t="25" x="37.536318726868295" y="44.67462886061897" z="0.0" />
  </particle>
  <particle nSpots="27">
    <detection t="0" x="34.14342319553735" y="45.72836724945525" z="0.0" />
    <detection t="1" x="34.15114082730781" y="45.679314245373696" z="0.0" />
    <detection t="2" x="34.182216859742674" y="45.724692712848885" z="0.0" />
    <detection t="3" x="34.226107402578016" y="45.69442947719168" z="0.0" />
    <detection t="4" x="34.18187420486531" y="45.733017989180475" z="0.0" />
    <detection t="5" x="34.12903742450572" y="45.761531693335236" z="0.0" />
    <detection t="6" x="34.09291409323532" y="45.874059678042464" z="0.0" />
    <detection t="7" x="34.15080022574129" y="45.938742866224906" z="0.0" />
    <detection t="8" x="34.1582109703545" y="46.1037946314607" z="0.0" />
    <detection t="9" x="34.19865997253991" y="46.25898327075599" z="0.0" />
    <detection t="10" x="34.360679959229664" y="46.37725634522006" z="0.0" />
    <detection t="11" x="34.48606277004333" y="46.61206627149857" z="0.0" />
    <detection t="12" x="34.6083811602894" y="46.8629729602539" z="0.0" />
    <detection t="13" x="34.23460324235237" y="46.99983107310892" z="0.0" />
    <detection t="14" x="35.478746853335345" y="47.41516999336551" z="0.0" />
    <detection t="15" x="35.414076302763625" y="47.25814640709188" z="0.0" />
    <detection t="16" x="35.506329698726546" y="47.229273202108764" z="0.0" />
    <detection t="18" x="36.889414768178916" y="47.408581001550864" z="0.0" />
    <detection t="19" x="36.99037592546033" y="47.51150034878275" z="0.0" />
    <detection t="20" x="35.1238405822227" y="47.680877974454184" z="0.0" />
    <detection t="21" x="38.18427855034434" y="47.2187263071719" z="0.0" />
    <detection t="22" x="38.374560781495404" y="47.211681297283945" z="0.0" />
    <detection t="23" x="38.35000603985567" y="47.19341541599893" z="0.0" />
    <detection t="24" x="35.87809423422827" y="48.62074224921209" z="0.0" />
    <detection t="25" x="35.83193302801294" y="48.56664580738198" z="0.0" />
    <detection t="26" x="36.45782315647786" y="47.83656250053152" z="0.0" />
    <detection t="27" x="36.02053932901515" y="48.50409089828562" z="0.0" />
  </particle>
  <particle nSpots="57">
    <detection t="0" x="24.003799414595512" y="45.906308621776404" z="0.0" />
    <detection t="1" x="23.998923001160613" y="45.89064270037119" z="0.0" />
    <detection t="2" x="23.93006746761156" y="45.856226894493275" z="0.0" />
    <detection t="3" x="23.926627281724898" y="45.8654297560913" z="0.0" />
    <detection t="4" x="23.878267862629972" y="45.87551948187065" z="0.0" />
    <detection t="5" x="23.82406593284752" y="45.881535155576124" z="0.0" />
    <detection t="6" x="23.650161887806547" y="46.00791016989809" z="0.0" />
    <detection t="7" x="23.62727466939043" y="45.990863817744994" z="0.0" />
    <detection t="8" x="23.757345544777216" y="46.045885534582325" z="0.0" />
    <detection t="9" x="23.770662403865373" y="45.998683514086046" z="0.0" />
    <detection t="10" x="23.7280548853119" y="46.051452730598655" z="0.0" />
    <detection t="11" x="23.718878439568353" y="46.05723869125314" z="0.0" />
    <detection t="12" x="23.49518343648745" y="45.87880167556557" z="0.0" />
    <detection t="13" x="23.301223783918985" y="45.74657560250888" z="0.0" />
    <detection t="14" x="23.274288071438413" y="45.5316690677791" z="0.0" />
    <detection t="15" x="23.417166645753202" y="45.64925264177638" z="0.0" />
    <detection t="16" x="23.400733560039125" y="45.43708181527824" z="0.0" />
    <detection t="17" x="23.40997283047866" y="45.63628597836877" z="0.0" />
    <detection t="18" x="23.876944236826425" y="45.346562766337" z="0.0" />
    <detection t="19" x="24.166446037081247" y="45.352328956616" z="0.0" />
    <detection t="20" x="26.21874713813053" y="44.80183022198367" z="0.0" />
    <detection t="21" x="28.236696784049144" y="45.36073805528973" z="0.0" />
    <detection t="22" x="30.47889512223084" y="45.59045068511629" z="0.0" />
    <detection t="23" x="32.01641199489972" y="45.072596489931044" z="0.0" />
    <detection t="25" x="34.51309129459245" y="47.65858700029032" z="0.0" />
    <detection t="26" x="33.362485826273705" y="47.44190960663493" z="0.0" />
    <detection t="27" x="33.525014570482305" y="47.501551755848475" z="0.0" />
    <detection t="28" x="33.530196264851774" y="47.37155554961819" z="0.0" />
    <detection t="29" x="33.11950087672992" y="47.27099562668148" z="0.0" />
    <detection t="30" x="33.104577069719674" y="47.373060624783605" z="0.0" />
    <detection t="31" x="33.10211526854341" y="47.323621983080606" z="0.0" />
    <detection t="32" x="33.16593353236706" y="47.368051269069994" z="0.0" />
    <detection t="33" x="33.094250311979906" y="47.264174240038365" z="0.0" />
    <detection t="34" x="33.06023887381332" y="47.377866132208275" z="0.0" />
    <detection t="35" x="33.02403332815218" y="47.3023509108198" z="0.0" />
    <detection t="36" x="32.88953277212826" y="47.2392311716869" z="0.0" />
    <detection t="37" x="32.92533725269308" y="47.23270499727337" z="0.0" />
    <detection t="38" x="33.100084883811505" y="47.03942511678087" z="0.0" />
    <detection t="39" x="33.13677184261838" y="46.89985009874845" z="0.0" />
    <detection t="40" x="33.3936683408215" y="46.979893253093564" z="0.0" />
    <detection t="41" x="33.34829525954551" y="46.795345483373495" z="0.0" />
    <detection t="42" x="33.351742164975434" y="46.77704343578896" z="0.0" />
    <detection t="43" x="33.30501756250902" y="46.701196564860794" z="0.0" />
    <detection t="44" x="33.02271379928527" y="46.82604482903722" z="0.0" />
    <detection t="45" x="32.60929870809901" y="46.58267788086383" z="0.0" />
    <detection t="46" x="32.5444102593691" y="46.309319913895365" z="0.0" />
    <detection t="47" x="32.60711739852946" y="46.18496521947287" z="0.0" />
    <detection t="48" x="32.397348531165825" y="45.973822723459456" z="0.0" />
    <detection t="49" x="32.4362569260341" y="45.84792648192444" z="0.0" />
    <detection t="50" x="32.4373609781564" y="46.061913213733455" z="0.0" />
    <detection t="51" x="32.386630212829786" y="46.02016561915435" z="0.0" />
    <detection t="52" x="32.19482000262938" y="46.14706503004962" z="0.0" />
    <detection t="53" x="31.981084249215368" y="46.28504349708037" z="0.0" />
    <detection t="54" x="31.910859042876584" y="46.220782649420435" z="0.0" />
    <detection t="55" x="31.877736269580772" y="46.26561198979534" z="0.0" />
    <detection t="56" x="32.26147785164549" y="46.37420267121115" z="0.0" />
    <detection t="57" x="32.270763403675716" y="46.345771673482176" z="0.0" />
  </particle>
  <particle nSpots="7">
    <detection t="0" x="22.262637394202773" y="46.50853290044948" z="0.0" />
    <detection t="1" x="22.20498306539907" y="46.244642966533185" z="0.0" />
    <detection t="2" x="22.13586008309574" y="46.16637723629268" z="0.0" />
    <detection t="3" x="22.35766092956411" y="47.159337548530964" z="0.0" />
    <detection t="4" x="22.914383094915433" y="46.92442138708371" z="0.0" />
    <detection t="5" x="23.535557484674385" y="47.36196173986603" z="0.0" />
    <detection t="6" x="24.20186837167516" y="48.250430620776896" z="0.0" />
  </particle>
  <particle nSpots="2">
    <detection t="1" x="22.47724989223849" y="47.28127607083359" z="0.0" />
    <detection t="2" x="23.660937421845944" y="48.20318937082002" z="0.0" />
  </particle>
  <particle nSpots="39">
    <detection t="0" x="50.054835025448995" y="47.40518933779224" z="0.0" />
    <detection t="1" x="50.08709209708317" y="47.240143323777275" z="0.0" />
    <detection t="2" x="50.12238137809112" y="47.237297818696454" z="0.0" />
    <detection t="3" x="50.18225918527909" y="47.26470052015369" z="0.0" />
    <detection t="4" x="50.23475247618634" y="47.305011609157866" z="0.0" />
    <detection t="5" x="50.21332783590261" y="47.46770827904467" z="0.0" />
    <detection t="6" x="50.08662968002842" y="47.48405170456754" z="0.0" />
    <detection t="7" x="50.144800863251405" y="47.518002039218665" z="0.0" />
    <detection t="8" x="50.157065315566555" y="47.49102631119216" z="0.0" />
    <detection t="9" x="50.155239455992465" y="47.560555808640814" z="0.0" />
    <detection t="10" x="50.160296218411304" y="47.53677406241315" z="0.0" />
    <detection t="11" x="50.182236922505034" y="47.58353063091454" z="0.0" />
    <detection t="12" x="50.175014376216744" y="47.62004637705113" z="0.0" />
    <detection t="13" x="50.21273540337707" y="47.568734261103145" z="0.0" />
    <detection t="14" x="50.260536495739174" y="47.596004270960414" z="0.0" />
    <detection t="15" x="50.08275806970031" y="47.63645869281032" z="0.0" />
    <detection t="16" x="50.13237163500653" y="47.502976707712165" z="0.0" />
    <detection t="17" x="50.28856302031077" y="47.353192526357816" z="0.0" />
    <detection t="18" x="50.32995911364925" y="47.380854677643754" z="0.0" />
    <detection t="19" x="50.4275322559796" y="47.41272694576977" z="0.0" />
    <detection t="20" x="50.4446465382016" y="47.53108655054836" z="0.0" />
    <detection t="21" x="50.79221278246842" y="47.562287386625776" z="0.0" />
    <detection t="22" x="50.50252665551221" y="47.58751457952368" z="0.0" />
    <detection t="23" x="50.797115523463944" y="47.659313010199384" z="0.0" />
    <detection t="24" x="50.49905647806718" y="47.534146297304986" z="0.0" />
    <detection t="25" x="50.52644844714219" y="47.79695017470146" z="0.0" />
    <detection t="26" x="50.40530392320324" y="47.639639597742956" z="0.0" />
    <detection t="27" x="50.637048330202404" y="47.5535722556203" z="0.0" />
    <detection t="28" x="52.030608535021585" y="48.450384548476926" z="0.0" />
    <detection t="29" x="53.591552924750474" y="49.76703201962037" z="0.0" />
    <detection t="30" x="55.21636493729262" y="49.57319475926826" z="0.0" />
    <detection t="31" x="54.81069989539066" y="49.641434373883264" z="0.0" />
    <detection t="32" x="53.96019069658982" y="49.53222080821998" z="0.0" />
    <detection t="33" x="54.324282153732966" y="49.77290009542185" z="0.0" />
    <detection t="34" x="54.00454377273892" y="49.29414706128252" z="0.0" />
    <detection t="35" x="53.32095182701461" y="48.56619426028148" z="0.0" />
    <detection t="36" x="52.9065935650154" y="47.54740432193116" z="0.0" />
    <detection t="37" x="53.13610479335967" y="47.83377264767928" z="0.0" />
    <detection t="38" x="52.95764838249851" y="49.29559065455825" z="0.0" />
  </particle>
  <particle nSpots="60">
    <detection t="0" x="37.77994431292803" y="47.194184712766926" z="0.0" />
    <detection t="1" x="38.115986652525606" y="47.351095438912616" z="0.0" />
    <detection t="2" x="38.62431993664264" y="47.56496932096171" z="0.0" />
    <detection t="3" x="38.695010170913015" y="47.577792933495566" z="0.0" />
    <detection t="4" x="38.33538407211465" y="47.43880608726207" z="0.0" />
    <detection t="5" x="38.020487707871816" y="47.34199434308464" z="0.0" />
    <detection t="6" x="38.41839366143211" y="47.39789370919742" z="0.0" />
    <detection t="7" x="38.18938989755999" y="47.213292767785816" z="0.0" />
    <detection t="8" x="38.406163220968104" y="47.187872435940484" z="0.0" />
    <detection t="9" x="38.49480528030097" y="47.10207712491176" z="0.0" />
    <detection t="10" x="38.50680223600032" y="47.1222908906432" z="0.0" />
    <detection t="11" x="38.536210108052764" y="47.18136579008213" z="0.0" />
